MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
90,5,60.0,12900,1,3,3,0,4,0,22,1,2,2,6,4,4,1969,1969,1,1,9,10,0.0,3,4,1,2,4,0,2,1198.0,5,0.0,0.0,1198.0,1,4,1,4,1258,0,0,1258,2.0,0.0,0,2,0,2,4,6,7,0,2,4,1969.0,2,2.0,400.0,1,4,2,120,0,0,0,0,0,0,1,2008,9,2,108959
190,5,60.0,12900,1,3,3,0,4,0,22,1,2,1,2,5,4,1920,1950,1,1,3,13,0.0,3,4,2,4,1,3,1,1300.0,5,0.0,0.0,1300.0,1,1,1,4,1140,0,0,1140,1.0,0.0,1,0,3,1,4,6,7,0,2,4,1920.0,2,2.0,400.0,4,4,2,0,0,190,0,0,0,0,1,2008,9,2,95541
20,5,68.0,9000,1,3,3,0,4,0,22,2,2,0,2,5,3,1959,1959,1,1,14,10,0.0,3,4,1,4,4,3,2,288.0,5,0.0,718.0,1006.0,1,4,1,4,1006,0,0,1006,0.0,0.0,1,0,3,1,4,5,7,0,2,1,1979.0,2,0.0,0.0,4,4,2,0,24,0,0,0,0,0,7,2008,9,4,80000
20,5,68.0,8544,1,0,3,0,1,0,22,2,2,0,2,5,6,1966,2006,1,1,6,6,0.0,3,4,1,4,4,3,5,0.0,5,0.0,1228.0,1228.0,1,2,1,4,1228,0,0,1228,0.0,0.0,1,1,3,1,2,6,7,0,2,1,1966.0,2,1.0,271.0,4,4,2,0,65,0,0,0,0,0,6,2008,9,4,149350
20,5,94.0,9239,1,3,3,0,4,0,22,1,2,0,2,5,8,1963,2003,1,1,13,14,0.0,3,2,1,4,4,3,2,634.0,5,0.0,326.0,960.0,1,0,1,4,960,0,0,960,1.0,0.0,1,0,3,1,2,6,7,0,2,1,1963.0,0,1.0,300.0,4,4,2,168,0,0,0,0,0,0,5,2008,9,4,144900
20,5,88.0,14175,1,3,3,0,4,0,22,3,2,0,2,6,8,1956,1956,1,1,6,6,0.0,3,4,1,4,2,1,2,776.0,5,0.0,212.0,988.0,1,4,1,0,1188,0,0,1188,1.0,0.0,1,0,1,1,4,4,7,1,4,1,1956.0,2,2.0,621.0,4,4,2,102,89,231,0,0,0,0,6,2008,9,4,185000
20,5,68.0,13284,1,3,3,0,4,0,22,4,2,0,2,5,5,1954,1954,1,1,14,10,0.0,3,4,2,2,4,2,1,1064.0,5,0.0,319.0,1383.0,1,4,1,4,1383,0,0,1383,1.0,0.0,1,0,3,1,4,6,7,1,2,1,1954.0,2,1.0,354.0,4,4,2,511,116,0,0,0,0,0,6,2008,9,4,165000
20,5,68.0,13500,1,3,3,0,4,0,4,2,2,0,2,6,7,1960,1975,0,1,3,10,0.0,3,4,1,2,4,1,1,429.0,0,1080.0,93.0,1602.0,1,2,1,4,1252,0,0,1252,1.0,0.0,1,0,1,1,4,4,7,1,2,1,1960.0,1,2.0,564.0,4,4,2,409,0,0,0,0,0,0,3,2008,9,4,235000
80,5,85.0,13825,1,3,3,0,4,0,22,2,2,0,7,5,6,1958,1987,1,1,8,8,0.0,3,2,1,4,4,3,5,0.0,5,0.0,533.0,533.0,1,4,1,4,1021,580,0,1601,0.0,1.0,1,0,3,1,4,6,3,0,2,3,1958.0,1,1.0,300.0,4,4,2,280,34,0,0,0,0,0,12,2008,9,4,140000
30,5,60.0,10200,1,3,3,0,4,0,22,2,2,0,2,5,8,1940,1997,1,1,14,15,0.0,3,4,2,4,4,3,5,0.0,5,0.0,672.0,672.0,1,0,1,4,672,0,0,672,0.0,0.0,1,0,2,1,4,4,7,0,2,5,1940.0,2,1.0,240.0,4,4,0,168,0,0,0,0,0,0,8,2008,9,4,108000
190,5,68.0,10532,1,3,3,0,0,0,4,2,2,0,2,5,3,1960,1960,0,5,9,10,275.0,3,4,1,4,4,2,4,988.0,5,0.0,0.0,988.0,1,2,1,4,1721,0,0,1721,1.0,0.0,2,0,3,1,4,7,4,2,4,2,1960.0,2,2.0,626.0,4,4,2,50,84,0,0,0,0,0,12,2008,9,0,145000
50,5,63.0,8375,1,3,3,0,0,0,22,2,2,0,0,5,7,1941,1973,1,1,14,15,0.0,3,4,0,4,4,3,0,336.0,5,0.0,240.0,576.0,1,2,1,4,864,486,0,1350,1.0,0.0,1,1,2,1,2,6,2,0,2,0,1973.0,2,3.0,627.0,4,4,0,0,0,0,0,0,0,0,6,2008,9,4,152400
80,5,68.0,10200,1,3,3,0,4,0,22,2,2,0,7,5,8,1970,1970,3,1,6,6,0.0,3,2,2,2,4,0,0,704.0,5,0.0,160.0,864.0,1,0,1,4,904,0,0,904,0.0,0.0,1,0,3,1,2,5,7,0,2,0,1979.0,2,3.0,912.0,4,4,2,143,0,0,0,0,0,0,6,2008,9,4,144000
120,5,68.0,2887,1,3,1,0,4,0,4,2,2,0,2,6,5,1996,1997,1,1,14,15,0.0,3,4,2,2,4,2,2,1003.0,5,0.0,288.0,1291.0,1,0,1,4,1291,0,0,1291,1.0,0.0,1,0,2,1,2,6,7,1,2,1,1996.0,2,2.0,431.0,4,4,2,307,0,0,0,0,0,0,11,2008,9,4,173000
60,5,83.0,10005,1,3,3,0,4,0,4,2,2,0,5,7,5,1977,1977,3,1,9,10,299.0,3,4,1,2,4,3,1,392.0,5,0.0,768.0,1160.0,1,0,1,4,1156,866,0,2022,0.0,0.0,2,1,4,1,4,8,7,1,4,1,1977.0,0,2.0,505.0,4,4,2,288,117,0,0,0,0,0,3,2008,9,4,192000
20,5,82.0,20270,1,0,3,0,1,0,4,2,2,0,2,7,6,1979,1979,1,1,9,10,0.0,3,4,1,2,4,1,2,599.0,5,0.0,925.0,1524.0,1,4,1,4,1524,0,0,1524,1.0,0.0,2,0,3,1,4,7,7,2,2,1,1979.0,0,2.0,478.0,4,4,2,140,0,0,0,0,0,0,4,2008,9,4,245000
20,5,73.0,39104,1,0,2,0,1,2,4,2,2,0,2,7,7,1954,2005,0,2,9,10,0.0,3,4,1,2,4,1,3,226.0,2,1063.0,96.0,1385.0,1,0,1,4,1363,0,0,1363,1.0,0.0,1,0,2,1,4,5,4,2,4,1,1954.0,2,2.0,439.0,4,4,2,81,0,0,0,0,0,0,4,2008,9,4,241500
20,5,68.0,53227,1,0,2,0,1,1,4,2,2,0,2,4,6,1954,1994,0,5,9,10,0.0,3,4,1,2,4,1,1,1116.0,5,0.0,248.0,1364.0,1,0,1,4,1663,0,0,1663,1.0,0.0,1,0,2,1,2,6,2,2,2,1,1954.0,0,2.0,529.0,4,4,2,224,137,0,0,0,0,0,3,2008,9,4,256000
80,5,124.0,11512,1,0,3,0,0,0,7,2,2,0,7,6,7,1959,2006,1,1,9,10,84.0,3,4,1,4,4,0,0,719.0,5,0.0,300.0,1019.0,1,2,1,4,1357,0,0,1357,1.0,0.0,1,0,2,1,0,5,7,1,2,2,1959.0,1,1.0,312.0,4,4,2,0,0,0,0,163,0,0,5,2008,9,4,177000
50,5,50.0,5190,1,3,3,0,4,0,7,2,2,0,0,7,5,1948,1950,1,1,3,10,0.0,3,4,1,4,4,3,5,0.0,5,0.0,570.0,570.0,1,4,1,4,617,462,0,1079,0.0,0.0,1,0,2,1,4,5,7,1,2,1,1948.0,2,1.0,249.0,4,4,2,135,0,0,0,0,0,0,1,2008,9,4,125600
20,5,85.0,10452,1,0,3,0,4,0,7,2,2,0,2,6,5,1953,1953,3,1,14,15,216.0,3,4,1,4,4,2,4,500.0,5,0.0,594.0,1094.0,1,0,1,4,1094,0,0,1094,0.0,0.0,1,0,3,1,4,5,7,2,2,1,1953.0,1,2.0,495.0,4,4,2,0,0,0,0,287,0,0,6,2008,9,4,155000
50,5,75.0,45600,1,1,0,0,4,0,4,2,2,0,0,6,8,1908,1997,1,1,14,15,0.0,3,4,0,4,4,3,5,0.0,5,0.0,907.0,907.0,1,4,1,4,1307,1051,0,2358,0.0,0.0,3,0,5,1,4,10,7,1,2,5,1908.0,2,2.0,360.0,1,4,2,486,40,0,0,175,0,0,9,2008,9,4,240000
30,5,85.0,19550,1,3,3,0,4,0,7,2,2,0,2,5,7,1940,2007,0,5,10,11,0.0,3,4,2,4,4,1,0,1035.0,5,0.0,545.0,1580.0,1,0,1,4,1518,0,0,1518,1.0,0.0,1,0,2,1,1,5,7,2,2,1,1979.0,2,0.0,0.0,4,4,2,0,39,0,0,0,0,0,1,2008,9,4,260000
50,5,66.0,21780,1,3,3,0,4,0,7,2,2,0,0,6,7,1918,1950,1,1,14,15,0.0,3,4,0,2,4,2,5,0.0,5,0.0,1163.0,1163.0,1,0,1,4,1163,511,0,1674,0.0,0.0,2,0,4,1,4,8,7,1,2,5,1955.0,0,2.0,396.0,4,4,0,72,36,0,0,144,0,0,7,2008,9,4,185000
70,5,120.0,13728,1,3,3,0,0,0,7,2,2,0,5,6,7,1935,1986,3,1,12,13,0.0,3,4,1,4,4,3,4,626.0,5,0.0,501.0,1127.0,1,0,1,4,1236,872,0,2108,0.0,0.0,2,0,4,1,2,7,7,2,4,2,1935.0,2,2.0,540.0,4,4,2,0,0,0,0,90,0,0,7,2008,9,4,235000
20,5,68.0,9571,1,3,3,0,4,0,7,2,2,0,2,5,6,1956,1956,3,1,14,15,0.0,3,4,1,4,4,0,4,870.0,5,0.0,639.0,1509.0,1,4,1,0,1509,0,0,1509,1.0,0.0,1,0,3,1,2,6,7,1,4,1,1956.0,2,1.0,322.0,4,4,2,158,0,0,0,576,0,0,7,2008,9,4,159900
90,5,50.0,9350,1,3,3,0,4,0,7,2,2,2,6,5,5,1975,1975,1,1,6,6,0.0,3,4,2,2,4,0,2,864.0,5,0.0,0.0,864.0,1,1,0,4,864,0,0,864,1.0,0.0,1,0,2,1,4,4,7,0,2,1,1979.0,2,0.0,0.0,4,4,2,0,0,0,0,0,0,0,4,2008,9,4,99600
60,5,50.0,9360,1,3,3,0,0,0,7,2,2,0,5,6,8,1962,2001,1,1,13,14,216.0,2,4,1,4,4,3,4,324.0,5,0.0,297.0,621.0,1,4,1,4,621,648,0,1269,0.0,0.0,1,1,3,1,4,7,7,0,2,5,1962.0,2,1.0,280.0,4,4,2,0,236,0,0,0,0,0,11,2008,9,4,134500
50,5,50.0,8405,1,3,3,0,4,0,7,2,2,0,0,5,8,1900,1950,1,1,8,8,0.0,3,4,0,4,2,3,4,241.0,1,391.0,229.0,861.0,1,0,1,4,961,406,0,1367,1.0,0.0,1,0,4,1,4,7,7,0,2,5,1978.0,2,1.0,384.0,4,4,2,0,130,112,0,0,0,0,4,2008,9,4,119000
190,5,70.0,7000,1,3,3,0,4,0,7,2,2,1,5,5,7,1910,1991,1,1,8,8,0.0,3,4,1,2,4,1,2,969.0,5,0.0,148.0,1117.0,1,4,1,4,820,527,0,1347,1.0,0.0,1,0,3,1,4,5,7,0,2,1,1979.0,2,0.0,0.0,4,4,0,85,0,148,0,0,0,0,1,2008,9,4,107500
190,5,68.0,10880,1,3,3,0,4,0,7,2,2,1,2,5,5,1950,1950,1,1,8,8,0.0,3,4,1,4,4,3,0,1040.0,5,0.0,124.0,1164.0,2,4,0,4,1164,0,0,1164,1.0,0.0,1,0,3,1,4,5,7,0,2,5,1950.0,2,1.0,240.0,4,4,2,0,48,0,0,0,0,0,8,2008,3,4,125000
50,5,60.0,9600,1,3,3,0,0,0,7,0,2,0,0,6,5,1924,1950,1,1,14,15,0.0,3,4,0,4,4,3,5,0.0,5,0.0,572.0,572.0,3,1,0,1,572,524,0,1096,0.0,0.0,1,0,2,1,4,5,7,0,2,1,1979.0,2,0.0,0.0,4,4,0,0,8,128,0,0,0,0,4,2008,9,4,79000
50,5,60.0,9084,1,3,3,0,4,0,7,0,2,0,0,5,6,1941,1950,1,1,13,14,0.0,3,4,1,4,1,2,3,236.0,4,380.0,0.0,616.0,1,4,0,4,616,495,0,1111,0.0,1.0,1,0,3,1,4,5,7,0,2,5,1941.0,2,1.0,200.0,4,1,2,48,0,0,0,0,0,0,3,2008,5,4,95000
60,5,86.0,11839,1,3,3,0,4,0,23,2,2,0,5,7,5,1990,1990,3,1,6,6,99.0,3,4,2,2,4,3,2,1085.0,5,0.0,390.0,1475.0,1,0,1,4,1532,797,0,2329,1.0,0.0,2,1,4,1,2,10,7,1,0,1,1990.0,2,2.0,514.0,4,4,2,192,121,0,0,0,0,0,5,2008,9,4,262280
60,5,68.0,9771,1,2,3,0,0,0,23,2,2,0,5,6,5,1995,2002,1,1,6,6,190.0,2,4,2,2,4,3,3,779.0,5,0.0,298.0,1077.0,1,0,1,4,1093,1721,0,2814,0.0,1.0,2,1,4,1,2,9,7,1,4,3,1995.0,0,2.0,614.0,4,4,2,48,32,0,0,216,0,0,6,2008,9,4,260000
20,5,80.0,9938,1,3,3,0,4,0,23,2,2,0,2,7,5,1994,1994,1,1,6,6,251.0,2,4,2,2,4,3,2,1271.0,5,0.0,331.0,1602.0,1,0,1,4,1626,0,0,1626,1.0,0.0,2,1,3,1,2,7,7,1,4,1,1994.0,1,2.0,534.0,4,4,2,424,40,0,0,0,0,0,4,2008,9,4,226500
60,5,68.0,14171,1,1,3,0,1,0,23,2,2,0,5,7,5,1993,1994,1,1,13,14,0.0,2,4,2,2,4,3,2,355.0,5,0.0,457.0,812.0,1,0,1,4,1101,1099,0,2200,0.0,0.0,2,1,4,1,2,9,7,1,4,1,1993.0,1,2.0,453.0,4,4,2,168,98,0,0,0,0,0,12,2008,9,4,225000
80,5,85.0,10541,1,0,3,0,0,0,23,2,2,0,7,7,5,1996,1996,1,1,13,14,0.0,2,4,2,2,4,0,5,0.0,5,0.0,672.0,672.0,1,0,1,4,1302,735,0,2037,0.0,0.0,2,1,3,1,2,8,7,1,4,1,1996.0,0,2.0,472.0,4,4,2,100,33,0,0,0,0,0,2,2008,9,4,229000
60,5,65.0,10616,1,0,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,1,13,14,0.0,2,4,2,2,4,3,5,0.0,5,0.0,628.0,628.0,1,0,1,4,628,728,0,1356,0.0,0.0,2,1,3,1,2,6,7,1,2,3,2007.0,0,2.0,484.0,4,4,2,100,24,0,0,0,0,0,3,2008,6,5,177439
20,5,65.0,9345,1,0,3,0,4,0,5,2,2,0,2,8,5,2007,2007,1,1,13,14,156.0,2,4,2,2,4,0,5,0.0,5,0.0,1615.0,1615.0,1,0,1,4,1615,0,0,1615,0.0,0.0,2,0,3,1,2,7,7,1,2,1,2007.0,1,3.0,864.0,4,4,2,168,30,0,0,0,0,0,5,2008,9,4,248500
20,5,91.0,11778,1,3,3,0,4,0,5,2,2,0,2,9,5,2008,2008,3,1,13,14,554.0,2,4,2,2,4,1,2,2085.0,5,0.0,186.0,2271.0,1,0,1,4,2276,0,0,2276,1.0,0.0,2,0,3,1,0,7,7,2,2,1,2008.0,1,3.0,1348.0,2,4,2,0,0,70,0,255,0,0,6,2008,9,0,475000
20,5,91.0,11778,1,3,3,0,4,0,5,4,2,0,2,9,5,2008,2008,3,1,13,14,402.0,0,4,2,0,4,0,2,1153.0,5,0.0,598.0,1751.0,1,0,1,4,1766,0,0,1766,1.0,0.0,2,1,3,1,0,8,7,2,2,1,2008.0,0,3.0,874.0,4,4,2,216,36,0,0,0,0,0,12,2008,6,5,395039
60,5,59.0,11228,1,1,3,0,1,0,23,2,2,0,5,7,5,1993,1993,1,1,13,14,0.0,2,4,2,2,4,3,1,50.0,2,531.0,499.0,1080.0,1,0,1,4,1080,1017,0,2097,0.0,1.0,2,1,3,1,2,9,7,1,4,1,1993.0,2,3.0,678.0,4,4,2,196,187,0,0,0,0,0,12,2008,9,4,228000
80,5,68.0,11454,1,1,3,0,0,0,23,2,2,0,7,8,5,1995,1995,1,1,13,14,302.0,2,4,2,2,4,1,2,770.0,5,0.0,631.0,1401.0,1,0,1,4,1511,0,0,1511,1.0,0.0,2,0,3,1,2,6,7,1,1,1,1995.0,0,3.0,811.0,4,4,2,168,42,0,0,0,0,0,2,2008,9,4,225000
20,5,68.0,11500,1,0,0,0,1,0,4,2,2,0,2,6,6,1966,1966,0,5,9,10,0.0,3,4,1,2,2,1,3,262.0,0,723.0,197.0,1182.0,1,0,1,4,1643,0,0,1643,1.0,0.0,2,0,2,1,4,6,7,1,2,1,1966.0,2,2.0,438.0,4,4,2,339,0,0,0,0,0,0,3,2008,9,4,195000
60,5,79.0,12798,1,0,1,0,4,1,4,1,2,0,5,6,5,1997,1997,1,1,13,14,0.0,3,4,2,2,4,1,2,462.0,5,0.0,154.0,616.0,1,2,1,4,616,1072,0,1688,1.0,0.0,2,1,4,1,2,8,7,0,2,1,1997.0,1,2.0,603.0,4,4,2,403,114,185,0,0,0,400,5,2008,9,4,200000
20,5,65.0,9750,1,3,2,0,4,1,5,2,2,0,2,5,7,1994,1994,1,1,13,14,0.0,3,4,2,2,4,3,2,722.0,5,0.0,268.0,990.0,1,0,1,4,990,0,0,990,1.0,0.0,1,0,3,1,4,5,7,0,2,5,1997.0,2,2.0,528.0,4,4,2,168,0,0,0,0,0,0,8,2008,9,4,155000
20,5,75.0,9525,1,3,3,0,4,0,5,2,2,0,2,5,6,1995,2006,1,1,13,14,0.0,3,4,2,2,4,3,5,0.0,5,0.0,1099.0,1099.0,1,0,1,4,1099,0,0,1099,0.0,0.0,1,1,3,1,2,6,7,0,2,1,1999.0,2,1.0,352.0,4,4,2,278,0,0,0,0,0,0,6,2008,9,4,144000
20,5,57.0,9245,1,1,3,0,4,0,5,2,2,0,2,5,5,1994,1995,1,1,13,14,0.0,3,4,2,2,4,3,2,686.0,5,0.0,304.0,990.0,1,0,1,4,990,0,0,990,0.0,1.0,1,0,3,1,4,5,7,0,2,5,1996.0,2,2.0,672.0,4,4,2,0,0,0,0,0,0,0,2,2008,9,4,145000
20,5,68.0,8696,1,0,3,0,4,0,5,2,2,0,2,7,5,1997,1998,1,1,13,14,150.0,3,4,2,2,4,1,2,1308.0,5,0.0,110.0,1418.0,1,0,1,4,1418,0,0,1418,1.0,0.0,2,0,3,1,2,5,7,1,4,1,1997.0,1,2.0,558.0,4,4,2,208,110,0,0,0,0,0,5,2008,9,4,226001
60,5,68.0,13142,1,0,3,0,0,0,5,4,2,0,5,6,5,1997,1997,1,1,13,14,128.0,3,4,2,2,4,3,2,688.0,5,0.0,176.0,864.0,1,0,1,4,872,899,0,1771,1.0,0.0,2,1,3,1,2,6,7,0,2,1,1997.0,1,2.0,600.0,4,4,2,0,96,0,0,0,0,0,7,2008,9,4,215700
60,5,68.0,8998,1,0,3,0,4,0,5,2,2,0,5,7,5,2000,2000,1,1,13,14,120.0,2,4,2,2,4,2,2,527.0,5,0.0,255.0,782.0,1,0,1,4,782,870,0,1652,0.0,0.0,2,1,3,1,2,6,7,0,2,1,2000.0,1,2.0,532.0,4,4,2,0,70,0,0,0,0,0,6,2008,9,4,207500
60,5,68.0,9179,1,0,3,0,4,0,5,2,2,0,5,7,5,1999,1999,1,1,13,14,158.0,2,4,2,2,4,3,2,633.0,5,0.0,240.0,873.0,1,0,1,4,882,908,0,1790,1.0,0.0,2,1,3,1,2,7,7,0,2,1,1999.0,1,2.0,588.0,4,4,2,0,88,0,0,0,0,0,6,2008,9,0,193000
60,5,57.0,8924,1,0,3,0,1,0,5,2,2,0,5,7,5,1998,1999,1,1,13,14,0.0,3,4,2,2,4,0,5,0.0,5,0.0,880.0,880.0,1,0,1,4,880,844,0,1724,0.0,0.0,2,1,3,1,2,8,7,0,2,1,1998.0,0,2.0,527.0,4,4,2,120,155,0,0,0,0,0,7,2008,9,4,188000
20,5,93.0,9382,1,0,3,0,1,0,5,2,2,0,2,7,5,1999,2000,1,1,13,14,125.0,2,4,2,2,4,3,5,0.0,5,0.0,1468.0,1468.0,1,0,1,4,1479,0,0,1479,0.0,0.0,2,0,3,1,2,6,7,0,2,1,1999.0,1,2.0,577.0,4,4,2,120,25,0,0,0,0,0,7,2008,9,4,191000
20,5,88.0,12803,1,0,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,13,14,99.0,2,4,2,2,4,2,2,922.0,5,0.0,572.0,1494.0,1,0,1,4,1494,0,0,1494,1.0,0.0,2,0,3,1,2,6,7,1,4,1,2002.0,1,2.0,530.0,4,4,2,192,36,0,0,0,0,0,9,2008,9,4,221000
60,5,80.0,12435,1,3,3,0,4,0,5,2,2,0,5,7,5,2001,2001,1,1,13,14,172.0,2,4,2,2,4,3,2,361.0,5,0.0,602.0,963.0,1,0,1,4,963,829,0,1792,0.0,0.0,2,1,3,1,2,7,7,1,4,1,2001.0,1,2.0,564.0,4,4,2,0,96,0,245,0,0,0,5,2008,9,4,231500
60,5,75.0,12192,1,0,3,0,4,0,5,2,2,0,5,7,5,2000,2001,1,1,13,14,0.0,2,4,2,2,4,3,2,663.0,5,0.0,265.0,928.0,1,0,1,4,928,895,0,1823,1.0,0.0,2,1,3,1,2,6,7,0,2,1,2000.0,1,2.0,626.0,4,4,2,192,36,0,0,0,0,4500,5,2008,9,4,235000
60,5,68.0,11250,1,0,3,0,4,0,5,2,2,0,5,7,5,2001,2002,1,1,13,14,162.0,2,4,2,2,4,2,2,486.0,5,0.0,434.0,920.0,1,0,1,4,920,866,0,1786,1.0,0.0,2,1,3,1,2,6,7,1,4,1,2001.0,1,2.0,608.0,4,4,2,0,42,0,0,0,0,0,9,2008,9,4,223500
20,5,68.0,9200,1,0,3,0,1,0,5,2,2,0,2,5,6,1975,1980,3,1,13,14,0.0,3,4,1,2,4,0,3,280.0,1,491.0,167.0,938.0,1,4,1,4,938,0,0,938,1.0,0.0,1,0,3,1,4,5,7,0,2,5,1977.0,2,1.0,308.0,4,4,2,145,0,0,0,0,0,0,7,2008,9,4,130250
80,5,65.0,8385,1,3,3,0,4,0,5,2,2,0,7,5,8,1977,1977,1,1,6,6,220.0,2,4,1,2,2,0,2,595.0,5,0.0,390.0,985.0,1,4,1,4,985,0,0,985,0.0,0.0,2,0,3,1,4,6,7,0,2,1,1977.0,2,1.0,328.0,4,4,2,210,0,0,0,0,0,0,11,2008,9,4,149900
20,5,68.0,12250,1,0,3,0,4,0,5,2,2,0,2,5,6,1978,1978,1,1,6,6,180.0,3,4,1,2,4,2,0,781.0,5,0.0,83.0,864.0,1,0,1,4,1174,0,0,1174,1.0,0.0,1,0,3,1,4,5,7,0,2,1,1978.0,2,2.0,528.0,4,4,2,211,0,280,0,0,0,0,5,2008,9,4,158000
80,5,68.0,10970,1,0,2,0,4,1,5,2,2,0,7,6,6,1978,1978,1,1,9,6,0.0,3,4,1,2,2,1,2,505.0,3,435.0,0.0,940.0,1,4,1,4,1026,0,0,1026,1.0,0.0,1,0,3,1,4,5,7,0,2,5,1981.0,2,2.0,576.0,4,1,2,0,0,34,0,0,0,0,10,2008,9,4,147000
20,5,68.0,9216,1,0,3,0,4,0,5,2,2,0,2,5,6,1975,1975,1,1,6,6,176.0,3,4,1,4,4,0,0,294.0,5,0.0,782.0,1076.0,1,4,1,4,1076,0,0,1076,0.0,0.0,1,1,3,1,4,5,7,1,1,5,1985.0,2,2.0,576.0,4,4,2,0,0,0,0,0,0,0,9,2008,9,0,143195
20,5,40.0,14330,1,0,3,0,1,0,5,2,2,0,2,5,6,1975,2001,1,1,9,15,0.0,3,4,1,4,4,3,4,88.0,0,596.0,180.0,864.0,1,4,1,4,1558,0,0,1558,1.0,0.0,2,0,2,1,4,5,3,0,2,1,1975.0,0,2.0,440.0,4,4,2,140,0,239,0,227,0,0,8,2008,9,4,163000
20,5,88.0,7990,1,0,3,0,4,0,5,2,2,0,2,5,6,1975,1975,3,1,6,6,0.0,3,4,1,2,4,3,5,0.0,5,0.0,924.0,924.0,1,4,1,4,924,0,0,924,0.0,0.0,1,0,3,1,4,5,7,0,2,5,1981.0,2,1.0,280.0,4,4,2,0,0,0,0,0,0,0,4,2008,9,4,110000
20,5,60.0,7180,1,0,3,0,4,0,5,2,2,0,2,5,7,1972,1972,3,1,6,6,0.0,3,4,1,4,4,0,0,390.0,5,0.0,474.0,864.0,1,4,1,4,864,0,0,864,0.0,0.0,1,0,3,1,4,5,7,0,2,5,1989.0,2,1.0,352.0,4,4,2,0,0,0,0,0,0,0,5,2008,9,4,127000
20,5,60.0,7200,1,3,0,0,4,0,5,2,2,0,2,5,7,1972,1972,1,1,6,6,0.0,3,4,1,4,4,0,0,632.0,5,0.0,148.0,780.0,1,0,1,4,780,0,0,780,0.0,0.0,1,0,2,1,4,4,7,0,2,5,1973.0,2,1.0,352.0,4,4,2,196,0,0,0,0,0,0,1,2008,9,4,124900
20,5,75.0,9742,1,3,3,0,4,0,5,2,2,0,2,8,5,2002,2002,3,1,13,14,281.0,2,4,2,2,4,3,5,0.0,5,0.0,1777.0,1777.0,1,0,1,4,1795,0,0,1795,0.0,0.0,2,0,3,1,2,7,7,1,2,1,2002.0,1,2.0,534.0,4,4,2,171,159,0,0,0,0,0,9,2008,9,4,230000
60,5,75.0,9473,1,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,1,13,14,0.0,2,4,2,2,4,3,2,804.0,5,0.0,324.0,1128.0,1,0,1,4,1128,903,0,2031,1.0,0.0,2,1,3,1,2,7,7,1,2,1,2002.0,1,2.0,577.0,4,4,2,0,211,0,0,0,0,0,3,2008,9,4,237000
60,5,68.0,10316,1,0,3,0,4,0,5,2,2,0,5,7,5,2000,2000,1,1,13,14,0.0,2,4,2,2,4,3,2,735.0,5,0.0,257.0,992.0,1,0,1,4,992,873,0,1865,1.0,0.0,2,1,3,1,2,7,7,1,4,1,2000.0,1,3.0,839.0,4,4,2,0,184,0,0,0,0,0,6,2008,9,4,235000
60,5,68.0,10400,1,3,3,0,4,0,5,2,2,0,5,7,5,2001,2001,1,1,13,14,227.0,2,4,2,2,4,3,5,0.0,5,0.0,1257.0,1257.0,1,0,1,4,1290,871,0,2161,0.0,0.0,2,1,3,1,2,8,7,1,4,1,2001.0,1,2.0,570.0,4,4,2,0,84,0,0,0,0,0,6,2008,9,4,230500
60,5,73.0,9066,1,0,3,0,4,0,5,2,2,0,5,8,5,1999,2000,1,1,13,14,320.0,2,4,2,2,4,2,2,668.0,5,0.0,336.0,1004.0,1,0,1,4,1004,848,0,1852,0.0,0.0,2,1,3,1,2,7,7,2,4,1,1999.0,0,3.0,660.0,4,4,2,224,106,0,0,0,0,0,12,2008,9,4,230000
60,5,75.0,11404,1,0,3,0,4,0,5,2,2,0,5,7,5,1998,1999,1,1,13,14,202.0,2,4,2,2,4,0,0,252.0,5,0.0,901.0,1153.0,1,0,1,4,1153,878,0,2031,0.0,0.0,2,1,3,1,2,8,7,1,4,1,1998.0,0,2.0,541.0,4,4,2,192,84,0,0,0,0,0,7,2008,9,4,222500
