Overall Qual,Gr Liv Area,1st Flr SF,Total Bsmt SF,2nd Flr SF,BsmtFin SF 1,Full Bath,Lot Area,Garage Cars,Garage Area,Year Built,Year Remod/Add,Kitchen Qual,Lot Frontage,Bsmt Unf SF,Mas Vnr Area,Neighborhood,Garage Yr Blt,Screen Porch,Wood Deck SF,SalePrice
7,1501,1501,1277.0,0,893.0,2,4084,2.0,512.0,1986,1986,2,42.0,384.0,340.0,26,1986.0,0,240,241500
8,2898,2898,1565.0,0,1165.0,2,15498,2.0,665.0,1976,1976,2,68.0,0.0,0.0,26,1976.0,0,0,287000
8,1537,1537,1518.0,0,1036.0,2,11563,3.0,788.0,2006,2007,2,74.0,482.0,258.0,26,2007.0,0,0,294000
8,1646,1646,1638.0,0,1513.0,2,9520,3.0,800.0,2007,2008,2,71.0,125.0,338.0,26,2008.0,0,192,293077
8,1780,920,920.0,860,770.0,2,12852,2.0,612.0,2007,2007,2,107.0,150.0,0.0,26,2007.0,0,0,264966
5,1442,712,352.0,730,0.0,2,9802,2.0,400.0,2006,2007,4,73.0,352.0,0.0,26,2007.0,0,100,172500
5,1394,754,384.0,640,0.0,2,9735,2.0,400.0,2006,2007,2,73.0,384.0,0.0,26,2007.0,0,100,167500
7,1612,796,796.0,816,0.0,2,12018,3.0,666.0,2008,2008,2,81.0,796.0,60.0,26,2008.0,0,0,218689
6,1495,1495,1495.0,0,0.0,2,12890,2.0,438.0,1989,1989,4,75.0,1495.0,128.0,26,1989.0,0,252,150000
6,1651,1651,1606.0,0,1398.0,2,12416,2.0,616.0,1986,1986,4,47.0,0.0,132.0,26,1986.0,0,192,184000
6,1256,1256,1256.0,0,920.0,2,18265,2.0,578.0,1986,1986,2,93.0,276.0,228.0,26,1986.0,0,282,180000
6,1509,1509,1461.0,0,783.0,2,10200,2.0,600.0,1988,1989,2,85.0,678.0,219.0,26,1988.0,0,224,175000
8,1440,1440,1432.0,0,1029.0,2,11202,2.0,467.0,2003,2003,2,82.0,403.0,206.0,26,2003.0,0,185,232500
6,1675,1675,1666.0,0,1223.0,2,7915,2.0,435.0,1999,2000,2,68.0,443.0,0.0,26,1999.0,0,165,195000
8,2262,1482,1482.0,780,871.0,2,12244,3.0,749.0,2003,2003,2,85.0,611.0,226.0,26,2003.0,0,168,305000
8,1728,1728,1884.0,0,1011.0,2,11449,2.0,520.0,2007,2007,2,79.0,873.0,0.0,26,2007.0,0,0,298751
8,1964,1964,1964.0,0,1571.0,2,11447,3.0,892.0,2005,2006,2,85.0,393.0,674.0,26,2005.0,0,0,370000
7,1344,1344,1344.0,0,1309.0,2,8940,4.0,784.0,1997,1998,4,97.0,35.0,200.0,14,1997.0,0,0,209200
7,1344,1344,1344.0,0,1309.0,2,7060,4.0,784.0,1997,1998,4,78.0,35.0,200.0,14,1997.0,0,0,206300
5,1092,1092,1092.0,0,0.0,1,9278,0.0,0.0,2007,2008,4,77.0,1092.0,0.0,14,1979.0,0,0,146000
6,1189,1189,1189.0,0,864.0,2,4500,2.0,392.0,1997,1997,4,32.0,325.0,197.0,14,1997.0,0,0,160500
4,1200,1200,1200.0,0,865.0,1,14137,3.0,850.0,1964,1964,4,150.0,88.0,98.0,14,1964.0,171,0,173000
5,1040,1040,1040.0,0,769.0,1,4224,2.0,499.0,1975,1975,4,68.0,271.0,0.0,13,1975.0,0,0,124000
5,1304,616,264.0,688,0.0,1,2665,1.0,336.0,1976,1976,4,68.0,264.0,0.0,13,1976.0,0,141,115000
5,1475,925,550.0,550,318.0,2,2665,1.0,336.0,1976,1976,4,41.0,232.0,0.0,13,1976.0,0,92,129500
4,988,526,526.0,462,501.0,1,1974,1.0,297.0,1973,2006,4,21.0,25.0,0.0,13,1973.0,0,120,105000
4,988,526,462.0,462,437.0,1,1596,1.0,297.0,1973,1973,4,21.0,25.0,0.0,13,1973.0,0,0,94900
5,1160,1160,1113.0,0,785.0,1,17979,1.0,257.0,1968,1968,2,68.0,328.0,0.0,14,1968.0,0,81,152500
6,1092,546,546.0,546,358.0,2,1477,0.0,0.0,1970,2007,4,21.0,188.0,0.0,13,1979.0,0,187,98000
4,630,630,630.0,0,495.0,1,1890,0.0,0.0,1972,1972,4,21.0,135.0,0.0,13,1979.0,0,88,81000
5,988,988,988.0,0,0.0,1,21750,2.0,520.0,1954,1954,4,100.0,988.0,0.0,14,1954.0,0,0,113000
5,816,816,816.0,0,534.0,1,6490,1.0,264.0,1983,1983,4,59.0,282.0,0.0,14,1983.0,0,315,128500
5,923,923,876.0,0,658.0,1,6951,1.0,264.0,1984,1985,4,37.0,218.0,0.0,14,1984.0,0,362,119500
5,816,816,816.0,0,641.0,1,6600,1.0,264.0,1982,2008,2,60.0,175.0,0.0,14,1982.0,0,0,130500
5,816,816,816.0,0,816.0,1,6600,2.0,816.0,1982,2003,4,60.0,0.0,0.0,14,1985.0,0,0,138000
5,845,845,845.0,0,638.0,1,6600,1.0,264.0,1982,2005,2,60.0,207.0,0.0,14,1982.0,0,0,134500
6,1750,983,983.0,767,660.0,2,12508,1.0,423.0,1940,1985,4,75.0,323.0,0.0,14,1989.0,0,245,160000
5,889,889,864.0,0,647.0,1,12395,2.0,484.0,1984,1984,4,74.0,217.0,0.0,14,1984.0,0,0,137500
5,1968,1168,784.0,800,562.0,2,11075,2.0,530.0,1969,1969,4,68.0,29.0,232.0,14,1969.0,0,305,172000
5,1836,1150,686.0,686,0.0,2,56600,1.0,288.0,1900,1950,4,68.0,686.0,0.0,11,1900.0,0,0,103000
6,1587,1587,1587.0,0,838.0,2,10667,2.0,525.0,1971,1971,4,85.0,749.0,302.0,15,1971.0,0,0,167300
7,1277,1277,1277.0,0,778.0,1,10628,2.0,526.0,1970,1970,4,85.0,499.0,0.0,15,1970.0,176,0,167000
7,2223,2223,2223.0,0,1880.0,2,13651,2.0,516.0,1973,1973,4,95.0,343.0,1115.0,15,1973.0,0,300,244000
8,2217,2217,2217.0,0,351.0,2,15865,2.0,621.0,1970,1970,2,95.0,1043.0,0.0,15,1970.0,224,81,268000
7,1733,847,847.0,886,0.0,2,12394,2.0,433.0,2003,2003,2,68.0,847.0,0.0,8,2003.0,0,100,225000
6,1572,806,806.0,766,0.0,2,10364,2.0,373.0,1995,1996,4,68.0,806.0,0.0,8,1995.0,0,0,168000
6,1470,794,794.0,676,182.0,2,13869,2.0,388.0,1997,1997,4,68.0,612.0,0.0,8,1997.0,0,0,177000
6,1600,916,916.0,684,0.0,2,8773,2.0,460.0,1997,1997,4,57.0,916.0,0.0,8,1997.0,0,100,169000
6,1384,754,384.0,630,0.0,2,8872,2.0,390.0,1997,1997,4,56.0,384.0,0.0,8,1997.0,0,0,161500
8,1652,1652,1494.0,0,1196.0,2,5330,2.0,499.0,2000,2000,0,41.0,298.0,0.0,25,2000.0,0,96,251000
6,1694,924,392.0,770,186.0,2,10147,2.0,398.0,1994,1994,4,68.0,206.0,32.0,8,1994.0,0,256,160000
6,1714,947,923.0,767,871.0,2,8637,2.0,451.0,1999,2000,4,68.0,52.0,0.0,8,2000.0,0,256,180000
7,1553,691,691.0,862,414.0,2,7875,2.0,420.0,1996,1996,2,63.0,277.0,0.0,8,1996.0,0,0,178750
7,1253,1253,1237.0,0,0.0,2,7875,2.0,402.0,1995,1996,4,63.0,1237.0,38.0,8,1995.0,0,220,176000
6,2299,957,938.0,1342,0.0,3,7500,2.0,482.0,1999,2003,4,60.0,938.0,0.0,8,1999.0,0,188,204000
7,1187,1187,1168.0,0,0.0,2,9556,2.0,420.0,1992,1993,2,68.0,1168.0,52.0,8,1992.0,0,0,160000
7,1472,802,384.0,670,0.0,2,10784,2.0,402.0,1991,1992,2,68.0,384.0,76.0,8,1991.0,0,164,160000
7,1482,812,384.0,670,0.0,2,9125,2.0,392.0,1992,1992,2,68.0,384.0,170.0,8,1992.0,0,100,163900
6,1642,910,903.0,732,0.0,2,7655,2.0,392.0,1993,1994,4,68.0,903.0,0.0,8,1993.0,0,290,168000
6,1128,1128,1302.0,0,550.0,1,18160,2.0,480.0,1964,1964,4,160.0,752.0,138.0,8,1964.0,0,0,154204
8,1088,1088,1074.0,0,0.0,1,3696,2.0,461.0,1986,1986,2,68.0,1074.0,0.0,25,1987.0,0,0,170000
7,2090,1190,1190.0,900,828.0,2,5062,2.0,577.0,1984,1984,2,68.0,180.0,0.0,25,1984.0,0,219,207500
8,1179,1179,1166.0,0,248.0,2,4740,2.0,480.0,1988,1988,4,38.0,918.0,0.0,25,1988.0,135,0,182000
8,1321,1321,1312.0,0,926.0,1,5118,2.0,484.0,1990,1990,2,35.0,386.0,0.0,25,1990.0,0,0,212000
9,1922,1922,1922.0,0,1249.0,2,14157,3.0,676.0,2005,2006,2,86.0,673.0,200.0,25,2005.0,0,178,377426
8,2541,1164,1149.0,1377,986.0,3,12328,3.0,729.0,2005,2005,0,98.0,163.0,146.0,25,2005.0,0,120,349265
9,2338,2338,2660.0,0,1101.0,2,51974,3.0,1110.0,2006,2007,2,52.0,1559.0,710.0,25,2005.0,322,0,591587
5,1424,1424,1100.0,0,1047.0,1,41600,3.0,828.0,1969,1990,4,195.0,53.0,0.0,8,1969.0,0,144,155000
9,1612,1612,1612.0,0,797.0,2,8035,2.0,556.0,2006,2006,0,61.0,815.0,165.0,25,2006.0,0,0,319900
8,1419,1419,1419.0,0,945.0,2,8089,2.0,567.0,2007,2007,2,60.0,474.0,0.0,25,2007.0,0,140,392000
8,2234,2234,2220.0,0,1558.0,1,14082,2.0,724.0,2006,2006,2,85.0,662.0,945.0,25,2006.0,0,390,441929
10,2042,2042,1742.0,0,1152.0,2,13870,3.0,724.0,2006,2007,0,81.0,590.0,250.0,25,2007.0,174,240,455000
6,1440,1440,1440.0,0,678.0,2,12546,2.0,467.0,1981,1981,2,68.0,762.0,310.0,17,1981.0,0,0,182900
6,1284,1284,1284.0,0,256.0,2,10960,2.0,480.0,1984,1984,4,68.0,1028.0,0.0,17,1984.0,0,0,174000
6,1868,1140,585.0,728,0.0,3,12090,2.0,477.0,1984,2003,4,78.0,585.0,74.0,17,1984.0,147,268,178000
7,1479,725,725.0,754,321.0,2,12090,2.0,484.0,1981,2003,2,78.0,404.0,306.0,17,1981.0,0,167,176000
7,1664,1664,1529.0,0,1328.0,2,12299,2.0,663.0,1978,1985,2,93.0,201.0,67.0,17,1978.0,0,0,213000
7,1930,1085,780.0,845,758.0,2,11339,2.0,481.0,1979,1979,2,61.0,22.0,549.0,17,1979.0,0,192,192000
7,1969,1161,808.0,808,0.0,2,11952,2.0,534.0,1977,1977,4,92.0,808.0,0.0,17,1977.0,276,0,190000
6,2030,1118,848.0,912,156.0,2,12046,2.0,551.0,1976,1976,2,68.0,692.0,298.0,17,1976.0,0,0,195000
6,1032,1032,1032.0,0,605.0,2,10395,2.0,564.0,1978,1978,4,68.0,427.0,233.0,17,1978.0,0,0,148000
6,1177,1177,1153.0,0,781.0,2,11850,2.0,495.0,1984,1984,2,79.0,372.0,98.0,17,1984.0,0,204,151500
7,1725,1040,539.0,685,315.0,2,11584,2.0,550.0,1979,1979,4,80.0,114.0,96.0,17,1979.0,0,0,197000
6,1353,1353,1259.0,0,903.0,2,10400,2.0,478.0,1979,1999,4,80.0,356.0,253.0,17,1979.0,0,240,192350
5,1620,780,780.0,840,493.0,2,10793,2.0,462.0,1969,1969,4,80.0,0.0,263.0,17,1969.0,0,208,152000
6,1220,1220,1625.0,0,492.0,2,13001,2.0,944.0,1971,1971,4,128.0,1012.0,176.0,17,1971.0,0,0,170000
5,1484,1484,1484.0,0,998.0,2,12243,2.0,487.0,1971,1971,4,70.0,486.0,0.0,17,1971.0,180,224,175000
6,1743,1041,702.0,702,384.0,1,11700,2.0,539.0,1968,1968,4,90.0,143.0,365.0,17,1968.0,0,224,175000
7,1935,1142,793.0,793,0.0,2,12384,2.0,550.0,1976,1976,4,68.0,793.0,233.0,17,1976.0,0,0,197900
7,1324,1324,1228.0,0,624.0,2,8991,2.0,585.0,1976,1976,2,64.0,0.0,130.0,17,1976.0,0,407,174000
6,1877,1084,1084.0,793,931.0,2,8000,2.0,488.0,1974,1974,4,80.0,0.0,0.0,17,1974.0,0,0,178900
5,1109,576,372.0,533,349.0,1,10500,1.0,288.0,1971,2005,4,70.0,23.0,82.0,15,1971.0,0,35,139000
6,981,981,981.0,0,282.0,1,10530,2.0,576.0,1971,1971,4,68.0,664.0,0.0,15,1979.0,0,0,143250
7,1479,725,725.0,754,626.0,1,7472,2.0,484.0,1972,2004,2,68.0,99.0,138.0,15,1972.0,0,0,184000
5,1422,1422,925.0,0,566.0,1,9457,2.0,576.0,1970,1990,4,63.0,359.0,0.0,15,1988.0,0,252,155000
5,914,914,914.0,0,81.0,1,7920,1.0,368.0,1970,2002,0,66.0,214.0,32.0,15,1970.0,0,120,133000
5,950,950,950.0,0,412.0,1,9758,1.0,280.0,1971,1971,4,61.0,251.0,0.0,15,1981.0,0,0,119500
4,872,872,858.0,0,0.0,1,8294,4.0,480.0,1971,1971,4,70.0,858.0,0.0,15,1974.0,0,0,123000
4,858,858,858.0,0,322.0,1,7340,1.0,684.0,1971,1971,4,68.0,536.0,0.0,15,1979.0,0,0,110000
4,914,914,914.0,0,314.0,1,17199,1.0,270.0,1961,1961,4,68.0,600.0,0.0,15,1961.0,0,140,128000
4,864,864,864.0,0,616.0,1,9000,2.0,528.0,1971,1971,4,60.0,248.0,0.0,15,1974.0,0,0,120500
7,767,767,723.0,0,584.0,1,4058,1.0,367.0,1998,1998,4,34.0,0.0,182.0,15,1998.0,0,120,133000
6,1337,1337,1337.0,0,0.0,2,4113,2.0,511.0,2001,2001,2,33.0,1337.0,0.0,15,2001.0,0,136,155000
6,1337,1337,1405.0,0,930.0,2,10943,2.0,522.0,1997,1998,2,26.0,475.0,0.0,15,1997.0,0,0,177000
6,1092,525,525.0,567,312.0,1,2205,1.0,264.0,1973,1973,4,21.0,213.0,567.0,2,1973.0,0,144,113500
6,1218,672,672.0,546,356.0,1,1890,1.0,264.0,1973,1973,4,21.0,316.0,285.0,2,1973.0,0,144,113000
6,1218,672,672.0,546,0.0,1,2058,1.0,264.0,1973,1973,0,21.0,672.0,265.0,2,1973.0,0,0,113700
5,1302,630,630.0,672,0.0,2,2016,2.0,440.0,1970,1970,4,24.0,630.0,304.0,2,1970.0,0,0,106000
5,1365,765,765.0,600,471.0,1,1920,2.0,440.0,1971,1971,4,24.0,294.0,376.0,2,1971.0,0,240,122500
6,958,958,1078.0,0,120.0,2,4928,2.0,440.0,1976,1976,4,68.0,958.0,0.0,16,1977.0,0,0,128000
6,1548,804,804.0,744,556.0,2,2308,2.0,440.0,1976,1976,2,24.0,248.0,0.0,16,1976.0,0,48,155000
7,1055,1055,1061.0,0,632.0,2,2304,1.0,319.0,1978,1978,4,24.0,423.0,0.0,16,1978.0,0,108,142500
5,988,988,988.0,0,725.0,1,7150,1.0,360.0,1966,1966,4,65.0,263.0,52.0,15,1974.0,0,0,129250
9,1816,1816,1790.0,0,1151.0,2,12469,3.0,730.0,2006,2007,0,96.0,639.0,378.0,19,2007.0,0,186,356000
9,1828,1828,1822.0,0,48.0,2,11694,3.0,774.0,2007,2007,2,90.0,1774.0,452.0,19,2007.0,260,0,314813
8,1694,1694,1694.0,0,0.0,2,12030,3.0,818.0,2007,2007,2,93.0,1694.0,254.0,19,2007.0,0,168,318000
8,1694,1694,1694.0,0,0.0,2,11825,3.0,856.0,2006,2007,2,91.0,1694.0,302.0,19,2006.0,0,0,322400
8,1734,1734,1734.0,0,1004.0,2,12085,3.0,928.0,2007,2007,0,93.0,730.0,328.0,19,2007.0,0,0,318000
8,2122,2122,2108.0,0,1518.0,2,14333,3.0,938.0,2007,2007,2,110.0,590.0,0.0,19,2007.0,0,130,345474
9,2121,2121,2121.0,0,0.0,2,14450,3.0,732.0,2006,2007,0,107.0,2121.0,315.0,19,2007.0,142,124,415298
9,2656,1943,1934.0,713,1304.0,2,13641,3.0,1040.0,2007,2007,0,107.0,630.0,456.0,19,2007.0,0,268,492000
8,2550,1148,1108.0,1402,0.0,2,13440,3.0,670.0,2006,2007,0,110.0,1108.0,190.0,19,2006.0,0,120,338931
10,2046,2046,1994.0,0,1430.0,2,15431,3.0,878.0,2005,2006,0,105.0,564.0,400.0,19,2005.0,175,188,450000
7,2172,1071,1063.0,1101,0.0,2,14154,3.0,947.0,2006,2006,2,109.0,1063.0,350.0,19,2006.0,0,192,280000
9,2552,2552,2552.0,0,1812.0,2,13891,3.0,932.0,2007,2007,0,107.0,740.0,456.0,19,2007.0,0,130,479069
8,1973,1973,1935.0,0,0.0,2,14226,3.0,895.0,2006,2006,2,110.0,1935.0,375.0,19,2006.0,0,315,395000
9,2643,2069,2153.0,574,0.0,2,13693,3.0,694.0,2006,2006,0,105.0,2153.0,772.0,19,2006.0,0,414,380000
8,1634,1634,1626.0,0,0.0,2,11428,3.0,866.0,2006,2006,2,98.0,1626.0,248.0,19,2006.0,0,0,250000
8,1976,1976,1976.0,0,1350.0,2,14977,3.0,908.0,2006,2007,2,110.0,626.0,304.0,19,2006.0,0,250,440000
9,2758,1722,1704.0,1036,0.0,2,13654,3.0,814.0,2005,2006,0,118.0,1704.0,365.0,19,2005.0,0,282,418000
10,2290,2290,2320.0,0,1684.0,2,17169,3.0,1174.0,2007,2007,0,59.0,636.0,970.0,19,2007.0,0,192,500067
8,2152,1582,1582.0,570,0.0,2,16659,2.0,728.0,2007,2008,2,134.0,1582.0,0.0,19,2007.0,0,0,260116
8,2473,1143,1143.0,1330,0.0,2,9591,3.0,852.0,2004,2005,2,76.0,1143.0,344.0,19,2004.0,0,192,317000
8,2100,958,918.0,1142,778.0,2,9709,3.0,786.0,2007,2007,0,82.0,140.0,120.0,19,2007.0,0,172,319500
8,2161,1610,1582.0,551,1288.0,1,10562,3.0,789.0,2007,2007,0,86.0,294.0,300.0,19,2007.0,0,178,325624
9,1802,1802,1802.0,0,0.0,2,13615,3.0,843.0,2006,2006,0,94.0,1802.0,510.0,19,2006.0,0,158,372000
8,2956,1718,1706.0,1238,0.0,2,13069,3.0,916.0,2004,2004,0,99.0,1706.0,502.0,19,2004.0,0,194,342000
8,2468,1136,1136.0,1332,970.0,2,12099,3.0,872.0,2004,2004,2,99.0,166.0,388.0,19,2004.0,0,184,354000
8,2385,1217,1317.0,1168,938.0,2,14277,3.0,818.0,2003,2003,2,110.0,379.0,280.0,19,2003.0,0,192,350000
8,2374,1234,1181.0,1140,0.0,2,11999,3.0,656.0,2003,2004,0,93.0,1181.0,340.0,19,2003.0,0,104,285000
8,1818,895,895.0,923,669.0,2,12568,3.0,774.0,2007,2007,0,68.0,226.0,246.0,19,2007.0,0,196,281500
7,1614,1614,1614.0,0,1178.0,2,9926,3.0,878.0,2005,2006,2,70.0,436.0,210.0,19,2005.0,0,100,245700
8,1721,1721,1721.0,0,119.0,2,9254,2.0,554.0,2005,2005,2,71.0,1602.0,210.0,19,2005.0,0,168,232698
8,1828,1298,1298.0,530,0.0,2,10732,3.0,876.0,2006,2007,2,92.0,1298.0,0.0,19,2006.0,0,0,250000
6,1362,1362,1362.0,0,20.0,2,7577,2.0,460.0,2005,2006,2,61.0,1342.0,256.0,19,2005.0,0,192,194700
6,1302,1302,1302.0,0,866.0,1,3901,2.0,631.0,2005,2006,2,34.0,436.0,182.0,19,2005.0,0,110,204000
6,1302,1302,1302.0,0,1030.0,1,3903,2.0,631.0,2005,2006,2,34.0,272.0,182.0,19,2005.0,0,110,200000
6,1362,1362,1362.0,0,762.0,2,6289,2.0,460.0,2005,2006,2,41.0,600.0,256.0,19,2005.0,0,192,207000
8,1554,1554,1554.0,0,24.0,2,4590,2.0,627.0,2006,2006,2,34.0,1530.0,108.0,19,2006.0,0,156,209500
8,1554,1554,1554.0,0,24.0,2,4590,2.0,627.0,2006,2006,2,34.0,1530.0,108.0,19,2006.0,0,156,209500
8,1370,1370,1370.0,0,24.0,2,6442,2.0,484.0,2006,2006,2,44.0,1346.0,178.0,19,2006.0,0,120,202500
9,1577,1577,1577.0,0,848.0,2,7841,2.0,564.0,2005,2005,0,48.0,729.0,394.0,19,2005.0,0,203,280000
9,1561,1561,1561.0,0,1153.0,2,7313,2.0,556.0,2005,2005,0,60.0,408.0,246.0,19,2005.0,0,203,277500
9,1869,1869,1869.0,0,0.0,2,7820,2.0,617.0,2007,2007,0,68.0,1869.0,362.0,19,2007.0,0,210,318061
8,1324,1324,1324.0,0,24.0,2,6240,2.0,550.0,2006,2006,2,48.0,1300.0,176.0,19,2006.0,0,0,221370
7,1405,1405,1405.0,0,1000.0,2,3242,2.0,478.0,2003,2003,2,48.0,405.0,235.0,19,2003.0,0,136,200000
6,1496,768,768.0,728,0.0,3,15810,2.0,572.0,2007,2007,2,59.0,768.0,0.0,8,2007.0,0,100,181755
6,1536,768,768.0,768,0.0,2,10237,2.0,400.0,2005,2006,2,65.0,768.0,0.0,8,2005.0,0,100,176000
6,1484,783,783.0,701,0.0,2,10237,2.0,393.0,2005,2007,2,65.0,783.0,0.0,8,2005.0,0,0,178900
7,1458,608,608.0,850,0.0,2,13204,2.0,454.0,2006,2007,2,58.0,608.0,44.0,8,2007.0,0,100,168165
6,1495,738,738.0,757,0.0,2,8857,2.0,440.0,2006,2006,2,62.0,738.0,0.0,8,2006.0,0,100,171925
6,1746,698,698.0,1048,0.0,2,9729,3.0,350.0,2006,2007,2,63.0,698.0,0.0,8,2007.0,0,0,198444
6,1326,1326,1326.0,0,918.0,2,12216,2.0,388.0,2005,2005,2,88.0,408.0,0.0,8,2005.0,0,120,203000
7,1456,728,728.0,728,0.0,2,9018,2.0,400.0,2007,2007,2,65.0,728.0,0.0,8,2007.0,0,100,179540
7,1302,1302,1302.0,0,0.0,2,8993,2.0,436.0,2007,2007,2,73.0,1302.0,0.0,8,2007.0,0,0,176485
7,1340,1340,1340.0,0,24.0,2,8899,2.0,396.0,2007,2007,2,73.0,1316.0,0.0,8,2007.0,0,100,181134
6,1412,616,616.0,796,0.0,2,8499,2.0,432.0,2006,2007,2,73.0,616.0,0.0,8,2007.0,0,0,156932
6,1504,752,752.0,752,0.0,2,8229,2.0,440.0,2007,2007,2,72.0,752.0,22.0,8,2007.0,0,100,166000
7,1456,728,728.0,728,0.0,2,7713,2.0,400.0,2007,2007,2,64.0,728.0,16.0,8,2007.0,0,100,177594
7,1258,1258,1246.0,0,0.0,2,7697,2.0,462.0,2007,2007,2,64.0,1246.0,0.0,8,2007.0,0,0,173500
7,1258,1258,1258.0,0,0.0,2,3922,3.0,648.0,2006,2007,2,53.0,1258.0,72.0,0,2007.0,0,144,172500
7,1402,1402,1258.0,0,0.0,0,3922,3.0,648.0,2006,2007,2,53.0,1258.0,72.0,0,2006.0,0,120,194201
8,1589,1589,1406.0,0,1084.0,2,3621,3.0,630.0,2003,2003,2,68.0,322.0,72.0,0,2003.0,0,143,226500
7,1266,1266,1266.0,0,0.0,2,3710,2.0,388.0,2007,2007,2,53.0,1266.0,16.0,0,2007.0,0,100,185485
7,1530,1530,1530.0,0,1300.0,2,14572,3.0,630.0,2004,2004,2,182.0,230.0,0.0,8,2004.0,0,144,259000
7,1119,1119,835.0,0,779.0,2,16219,2.0,437.0,2004,2005,2,65.0,56.0,0.0,8,2004.0,0,100,188500
7,1374,744,384.0,630,192.0,2,11084,2.0,400.0,2004,2004,2,87.0,192.0,0.0,8,2004.0,0,100,175000
7,1959,847,847.0,1112,0.0,2,11796,2.0,434.0,2004,2005,2,59.0,847.0,0.0,8,2004.0,0,100,215000
7,1525,1525,1510.0,0,0.0,2,10936,2.0,534.0,2006,2006,2,59.0,1510.0,0.0,8,2006.0,0,100,206580
7,1720,840,840.0,880,0.0,2,8244,2.0,440.0,2004,2004,2,62.0,840.0,0.0,8,2004.0,0,100,183500
7,1394,754,384.0,640,0.0,2,11950,2.0,400.0,2003,2003,2,68.0,384.0,0.0,8,2003.0,0,100,165500
7,1948,847,847.0,1101,0.0,2,7875,2.0,434.0,2003,2003,2,63.0,847.0,16.0,8,2003.0,0,0,211000
6,1690,948,924.0,742,0.0,2,8063,2.0,463.0,2000,2000,4,68.0,924.0,0.0,8,2000.0,0,100,181000
7,1995,864,854.0,1131,574.0,2,8740,2.0,435.0,2002,2002,2,68.0,280.0,0.0,8,2002.0,0,264,219500
6,1647,953,953.0,694,0.0,2,7917,2.0,460.0,1999,2000,4,62.0,953.0,0.0,8,1999.0,0,0,175000
7,1430,774,384.0,656,0.0,2,9967,2.0,400.0,2000,2000,4,76.0,384.0,0.0,8,2000.0,0,100,170000
7,1320,660,660.0,660,0.0,2,7750,2.0,400.0,2003,2003,2,68.0,660.0,0.0,8,2003.0,0,0,162000
6,1690,940,915.0,750,520.0,2,9487,2.0,442.0,2000,2000,4,58.0,395.0,0.0,8,2000.0,0,0,187000
6,1644,961,941.0,683,0.0,2,9649,2.0,460.0,1999,2000,4,59.0,941.0,0.0,8,1999.0,0,460,185000
10,4476,2411,2396.0,2065,2096.0,3,15623,3.0,813.0,1996,1996,0,160.0,300.0,0.0,18,1996.0,0,171,745000
8,2551,1779,1779.0,772,1181.0,2,12191,3.0,925.0,1997,1998,2,100.0,598.0,515.0,18,1998.0,0,76,384500
8,2285,997,969.0,1288,0.0,2,11000,3.0,648.0,2000,2000,2,68.0,969.0,72.0,18,2000.0,0,0,248000
10,2633,2633,2633.0,0,1282.0,2,11400,3.0,804.0,2001,2002,0,68.0,1351.0,705.0,18,2001.0,0,314,466500
9,3078,1671,1408.0,1407,672.0,2,10557,3.0,806.0,1998,1998,2,89.0,736.0,422.0,18,1998.0,0,108,410000
8,2582,1411,1389.0,1171,1048.0,2,11002,3.0,758.0,1998,1999,2,74.0,341.0,0.0,18,1998.0,0,286,322500
7,2385,1108,1066.0,1277,0.0,2,10790,3.0,600.0,1998,1998,2,83.0,1066.0,275.0,18,1998.0,0,120,252000
10,4316,2444,2444.0,1872,1455.0,3,21535,3.0,832.0,1994,1995,0,104.0,989.0,1170.0,18,1994.0,0,382,755000
7,2013,1127,1117.0,886,862.0,2,9920,2.0,455.0,1996,1997,4,92.0,255.0,0.0,18,1997.0,0,180,269790
7,2398,1383,1379.0,1015,719.0,2,11787,3.0,834.0,1996,1997,2,95.0,660.0,594.0,18,1996.0,0,239,315750
7,2520,1214,1203.0,1306,565.0,2,9950,3.0,721.0,1995,1995,2,82.0,638.0,290.0,18,1995.0,0,224,290000
8,2531,1328,1318.0,1203,56.0,2,12257,3.0,752.0,1995,1995,2,65.0,1198.0,513.0,18,1995.0,0,222,290000
8,3228,3228,3200.0,0,1231.0,3,12692,2.0,546.0,1992,1993,2,68.0,1969.0,0.0,18,1992.0,0,264,430000
8,2202,1105,1105.0,1097,335.0,2,11762,2.0,517.0,1992,1993,2,88.0,770.0,309.0,18,1992.0,144,0,263000
8,2538,1335,1325.0,1203,1225.0,2,9044,3.0,933.0,1996,1997,2,82.0,100.0,526.0,18,1996.0,0,198,330000
7,1369,1369,1369.0,0,0.0,2,9910,2.0,605.0,2007,2007,2,75.0,1369.0,0.0,24,2007.0,0,0,213133
8,1542,1542,1542.0,0,1220.0,2,11830,3.0,852.0,2007,2007,2,91.0,322.0,164.0,24,2007.0,0,168,260261
9,1905,1905,1905.0,0,0.0,2,11670,3.0,788.0,2006,2006,0,84.0,1905.0,302.0,24,2006.0,0,0,320000
8,1464,1464,1485.0,0,929.0,2,15256,3.0,754.0,2007,2007,2,49.0,556.0,84.0,24,2007.0,0,168,282922
8,1534,1534,1524.0,0,28.0,2,10612,2.0,484.0,2006,2006,2,76.0,1496.0,248.0,24,2006.0,0,168,215000
10,1966,1966,1966.0,0,1572.0,2,12291,3.0,1092.0,2007,2007,0,98.0,394.0,754.0,24,2007.0,0,76,419005
